"Date" "UA" "Transect" "Parcel" "BacmonANF" "CabfurSUB" "CypbleANF" "CypgarEPI" "EicazuFLU" "EiccraFLU" "EgedenSUB" "HydnymFLU" "NymcaeFLU" "SalaurFLU" "UtrbreSUB" "UtrfolSUB" "Lud1ANF" "Poa1ANF" "MeanTransp" "Depth"
"407" "13/07/2019" "5E" "JUL195" "JUL19E07" 0 0 0 0 50 0 1 0 0 1 0 50 0 0 0.375 1.6
"408" "13/07/2019" "5E" "JUL195" "JUL19E08" 0 0 0 0 0 0 25 30 0 15 0 1 0 0 0.9 1.55
"409" "13/07/2019" "5E" "JUL195" "JUL19E09" 0 70 0 0 1 0 0 0 0 0 0 1 0 0 0.385 1.48
"410" "13/07/2019" "5E" "JUL195" "JUL19E10" 0 0 0 0 0 0 1 1 0 90 0 1 0 0 0.315 1.15
"411" "13/07/2019" "5E" "JUL195" "JUL19E11" 0 1 0 0 1 0 0 1 0 80 0 0 0 0 0.41 1.45
"412" "13/07/2019" "5E" "JUL195" "JUL19E12" 0 0 0 0 1 0 1 5 0 60 1 0 0 0 0.585 1.2
"413" "13/07/2019" "5E" "JUL195" "JUL19E13" 0 0 0 0 1 0 0 5 0 90 0 0 0 0 0.285 1.1
"414" "13/07/2019" "5E" "JUL195" "JUL19E14" 0 0 0 0 50 0 0 20 0 80 1 1 0 0 0.4 1.25
"415" "13/07/2019" "5E" "JUL195" "JUL19E15" 0 0 0 0 20 0 0 10 10 0 0 5 0 0 0.39 1.7
"416" "13/07/2019" "5E" "JUL195" "JUL19E16" 0 0 0 0 100 0 0 0 0 10 0 0 0 0 0.5 1.54
"417" "13/07/2019" "5E" "JUL195" "JUL19E17" 0 1 0 0 100 0 0 0 0 1 0 0 0 0 0.4 1.3
"418" "13/07/2019" "5E" "JUL195" "JUL19E18" 0 10 0 0 100 0 0 0 0 15 0 0 0 0 0.325 1.25
"419" "13/07/2019" "5E" "JUL195" "JUL19E19" 0 0 0 1 50 0 0 0 0 100 0 0 0 0 0.36 1.22
"420" "13/07/2019" "5E" "JUL195" "JUL19E20" 0 1 0 0 0 100 0 0 0 90 0 0 0 0 0.52 1.35
"421" "13/07/2019" "5E" "JUL195" "JUL19E21" 0 0 0 0 80 0 0 0 0 5 0 0 0 0 0.25 1.5
"422" "13/07/2019" "5E" "JUL195" "JUL19E22" 0 60 0 0 20 0 25 0 0 60 0 0 0 0 0.505 1.4
"423" "13/07/2019" "5E" "JUL195" "JUL19E23" 0 1 0 0 30 0 1 0 0 100 0 0 0 0 0.6 1.35
"424" "13/07/2019" "5E" "JUL195" "JUL19E24" 0 0 0 1 100 0 0 0 0 100 0 0 0 0 0.675 1.35
"425" "13/07/2019" "5E" "JUL195" "JUL19E25" 0 0 0 0 100 0 0 0 0 100 0 0 0 0 0.075 1.05
"426" "13/07/2019" "6F" "JUL196" "JUL19F01" 0 1 0 0 1 1 0 0 0 10 0 0 0 0 0.6 2.01
"427" "13/07/2019" "6F" "JUL196" "JUL19F02" 0 0 0 5 5 0 0 0 0 100 0 0 0 0 0.735 2.08
"428" "13/07/2019" "6F" "JUL196" "JUL19F03" 0 0 0 5 20 0 0 0 0 100 0 0 0 0 0.45 2.1
"429" "13/07/2019" "6F" "JUL196" "JUL19F04" 0 0 0 20 1 0 0 0 0 90 0 0 0 0 0.135 2.08
"430" "13/07/2019" "6F" "JUL196" "JUL19F05" 0 0 0 0 0 0 0 0 5 100 0 0 0 25 0.11 2.05
"431" "13/07/2019" "6F" "JUL196" "JUL19F06" 0 0 0 0 5 0 0 0 0 100 0 0 0 0 0.2 1.95
"432" "13/07/2019" "6F" "JUL196" "JUL19F07" 0 0 0 0 10 0 0 0 0 100 0 1 0 0 0.125 2
"433" "13/07/2019" "6F" "JUL196" "JUL19F08" 0 1 0 0 80 0 0 0 0 80 0 5 0 0 0.1 1.84
"434" "13/07/2019" "6F" "JUL196" "JUL19F09" 0 20 0 0 80 0 1 0 0 40 0 1 0 0 0.335 1.8
"435" "13/07/2019" "6F" "JUL196" "JUL19F10" 0 1 0 0 20 0 0 0 0 50 0 0 0 0 0.205 1.9
"436" "13/07/2019" "6F" "JUL196" "JUL19F11" 0 1 0 0 1 0 1 0 0 15 0 100 0 0 0.76 2
"437" "13/07/2019" "6F" "JUL196" "JUL19F12" 0 70 0 0 0 0 0 0 0 5 0 1 0 0 0.4 2.1
"438" "13/07/2019" "6F" "JUL196" "JUL19F13" 0 100 0 0 0 0 0 0 0 1 0 1 0 0 0.275 2.1
"439" "13/07/2019" "6F" "JUL196" "JUL19F14" 0 80 0 0 0 0 0 0 0 1 0 1 0 0 0.185 2
"440" "13/07/2019" "6F" "JUL196" "JUL19F15" 0 50 0 0 1 0 0 0 0 10 0 1 0 0 0.69 1.91
"441" "13/07/2019" "6F" "JUL196" "JUL19F16" 0 100 0 0 5 0 0 0 0 1 0 1 0 0 0.39 1.71
"442" "13/07/2019" "6F" "JUL196" "JUL19F17" 0 5 0 0 80 0 0 0 0 20 0 0 0 0 0.455 1.65
"443" "13/07/2019" "6F" "JUL196" "JUL19F18" 0 0 0 0 20 0 0 0 25 0 0 0 0 0 0.24 1.54
"444" "13/07/2019" "6F" "JUL196" "JUL19F19" 0 30 0 0 50 0 0 0 0 0 0 0 0 0 0.65 1.6
"445" "13/07/2019" "6F" "JUL196" "JUL19F20" 0 5 0 0 90 0 0 0 0 1 0 0 0 0 0.4 1.5
"446" "13/07/2019" "6F" "JUL196" "JUL19F21" 0 5 0 0 90 0 0 0 0 0 0 0 0 0 0.275 1.53
"447" "13/07/2019" "6F" "JUL196" "JUL19F22" 0 25 0 0 75 0 0 0 25 0 0 0 0 0 0.45 1.5
"448" "13/07/2019" "6F" "JUL196" "JUL19F23" 0 15 0 0 90 0 0 0 25 0 0 0 0 0 0.45 1.5
"449" "13/07/2019" "6F" "JUL196" "JUL19F24" 0 25 0 0 30 0 0 0 0 0 0 0 0 0 0.7 1.7
"450" "13/07/2019" "6F" "JUL196" "JUL19F25" 0 1 0 0 100 0 0 0 0 0 0 0 0 0 0.45 1.65
"451" "14/09/2019" "1A" "SEP191" "SEP19A01" 0 1 0 0 0 0 1 0 0 5 0 0 0 0 1.125 1.63
"452" "14/09/2019" "1A" "SEP191" "SEP19A02" 0 0 0 25 10 0 0 0 0 100 0 0 0 0 0.205 1.44
"453" "14/09/2019" "1A" "SEP191" "SEP19A03" 0 0 5 1 10 0 0 0 0 50 0 0 0 0 0.475 1.55
"454" "14/09/2019" "1A" "SEP191" "SEP19A04" 0 0 5 0 5 0 0 0 0 50 0 0 0 0 0.585 1.57
"455" "14/09/2019" "1A" "SEP191" "SEP19A05" 0 0 0 1 1 0 0 0 0 80 0 0 0 0 0.915 1.62
"456" "14/09/2019" "1A" "SEP191" "SEP19A06" 0 0 5 0 0 0 0 0 0 80 0 0 0 0 1.015 1.61
"457" "14/09/2019" "1A" "SEP191" "SEP19A07" 0 1 1 0 0 0 0 0 0 80 0 0 0 0 0.945 1.5
"458" "14/09/2019" "1A" "SEP191" "SEP19A08" 0 0 0 0 1 0 0 0 0 80 0 0 0 0 1 1.56
"459" "14/09/2019" "1A" "SEP191" "SEP19A09" 0 0 1 0 5 0 0 0 0 60 0 0 0 0 1.175 1.6
"460" "14/09/2019" "1A" "SEP191" "SEP19A10" 0 0 1 0 0 0 1 0 0 80 0 0 0 0 1.04 1.62
"461" "14/09/2019" "1A" "SEP191" "SEP19A11" 0 0 0 0 1 0 0 0 0 80 0 0 0 0 0.945 1.61
"462" "14/09/2019" "1A" "SEP191" "SEP19A12" 0 0 0 1 0 0 1 0 0 80 0 0 0 0 0.99 1.64
"463" "14/09/2019" "1A" "SEP191" "SEP19A13" 0 0 1 0 0 0 1 0 0 60 0 0 0 0 1.25 1.59
"464" "14/09/2019" "1A" "SEP191" "SEP19A14" 0 0 0 0 0 0 0 0 0 30 0 0 0 0 1.185 1.55
"465" "14/09/2019" "1A" "SEP191" "SEP19A15" 0 0 0 0 1 0 0 0 0 30 0 0 0 0 1.215 1.55
"466" "14/09/2019" "1A" "SEP191" "SEP19A16" 0 0 0 0 20 0 0 0 0 80 0 0 0 0 0.57 1.57
"467" "14/09/2019" "1A" "SEP191" "SEP19A17" 0 0 0 0 25 0 0 0 0 80 0 0 0 0 0.86 1.48
"468" "14/09/2019" "1A" "SEP191" "SEP19A18" 0 0 0 0 25 0 0 0 0 80 0 0 0 0 1.065 1.55
"469" "14/09/2019" "1A" "SEP191" "SEP19A19" 0 0 0 0 20 0 0 0 0 90 0 0 0 0 0.355 1.55
"470" "14/09/2019" "1A" "SEP191" "SEP19A20" 0 0 0 0 50 0 0 0 0 80 0 0 0 0 0.475 1.6
"471" "14/09/2019" "1A" "SEP191" "SEP19A21" 0 0 0 0 25 0 0 0 0 100 0 0 0 0 1.025 1.5
"472" "14/09/2019" "1A" "SEP191" "SEP19A22" 0 0 5 0 0 0 0 0 0 100 0 0 0 0 1.1 1.45
"473" "14/09/2019" "1A" "SEP191" "SEP19A23" 0 0 10 0 1 0 0 0 0 100 0 0 0 0 0.555 1.52
"474" "14/09/2019" "1A" "SEP191" "SEP19A24" 0 0 1 0 0 0 1 0 0 100 0 0 0 0 0.52 1.5
"475" "14/09/2019" "1A" "SEP191" "SEP19A25" 0 0 5 0 0 0 0 0 0 90 0 0 0 0 0.6 1.56
"476" "14/09/2019" "2B" "SEP192" "SEP19B01" 0 0 1 0 0 0 0 0 0 20 0 0 0 0 0.88 1.45
"477" "14/09/2019" "2B" "SEP192" "SEP19B02" 0 0 1 0 5 0 0 0 0 5 0 0 0 0 1.19 1.44
"478" "14/09/2019" "2B" "SEP192" "SEP19B03" 0 0 0 0 5 0 0 0 5 5 0 0 0 0 1.235 1.48
"479" "14/09/2019" "2B" "SEP192" "SEP19B04" 0 1 1 0 0 0 0 0 25 50 0 0 0 0 0.96 1.48
"480" "14/09/2019" "2B" "SEP192" "SEP19B05" 0 0 1 0 10 0 0 0 0 80 0 0 0 0 1.12 1.49
"481" "14/09/2019" "2B" "SEP192" "SEP19B06" 0 0 1 0 10 0 0 0 0 90 0 0 0 0 0.635 1.49
"482" "14/09/2019" "2B" "SEP192" "SEP19B07" 0 0 1 0 26 0 0 0 0 90 0 0 0 0 0.495 1.43
"483" "14/09/2019" "2B" "SEP192" "SEP19B08" 0 0 1 0 0 0 0 0 0 60 0 0 0 0 0.56 1.43
"484" "14/09/2019" "2B" "SEP192" "SEP19B09" 0 0 0 0 0 0 0 0 0 20 0 0 0 0 1.085 1.48
"485" "14/09/2019" "2B" "SEP192" "SEP19B10" 0 0 1 0 1 0 0 0 0 80 0 0 0 0 1.03 1.5
"486" "14/09/2019" "2B" "SEP192" "SEP19B11" 0 0 5 0 0 0 0 0 0 90 0 0 0 0 1.025 1.49
"487" "14/09/2019" "2B" "SEP192" "SEP19B12" 0 0 5 0 1 0 0 0 0 100 0 0 0 0 1.035 1.52
"488" "14/09/2019" "2B" "SEP192" "SEP19B13" 0 0 10 0 0 0 0 0 0 100 0 0 0 0 1.12 1.51
"489" "14/09/2019" "2B" "SEP192" "SEP19B14" 0 0 10 0 5 0 0 0 0 100 0 0 0 0 0.43 1.54
"490" "14/09/2019" "2B" "SEP192" "SEP19B15" 0 0 10 0 1 0 0 0 0 100 0 0 0 0 0.535 1.5
"491" "14/09/2019" "2B" "SEP192" "SEP19B16" 0 0 0 5 0 0 0 0 0 100 0 1 0 0 0.265 1.52
"492" "14/09/2019" "2B" "SEP192" "SEP19B17" 0 0 1 0 0 0 0 0 0 100 0 0 0 0 0.505 1.51
"493" "14/09/2019" "2B" "SEP192" "SEP19B18" 0 0 15 0 0 0 0 0 0 100 0 0 0 0 0.4 1.52
"494" "14/09/2019" "2B" "SEP192" "SEP19B19" 5 0 0 5 0 0 0 0 0 100 0 0 0 0 0.4 1.46
"495" "14/09/2019" "2B" "SEP192" "SEP19B20" 0 0 0 10 0 0 0 0 0 100 0 0 0 0 0.41 1.51
"496" "14/09/2019" "2B" "SEP192" "SEP19B21" 0 0 5 0 5 0 0 0 0 100 0 0 0 0 0.335 1.55
"497" "14/09/2019" "2B" "SEP192" "SEP19B22" 0 0 0 5 30 0 0 0 0 100 0 0 0 0 0.255 1.49
"498" "14/09/2019" "2B" "SEP192" "SEP19B23" 0 0 1 0 40 0 0 0 0 100 0 0 0 0 0.44 1.46
"499" "14/09/2019" "2B" "SEP192" "SEP19B24" 0 0 1 0 25 0 0 0 0 100 0 0 0 0 0.255 1.42
"500" "14/09/2019" "2B" "SEP192" "SEP19B25" 0 0 0 5 30 0 0 0 0 100 0 0 0 0 0.19 1.35
"501" "14/09/2019" "5E" "SEP195" "SEP19E01" 0 0 0 0 100 0 1 0 0 5 0 0 0 0 0.565 1.39
"502" "14/09/2019" "5E" "SEP195" "SEP19E02" 0 0 0 0 100 0 1 0 0 5 0 0 0 0 0.465 1.32
"503" "14/09/2019" "5E" "SEP195" "SEP19E03" 0 20 0 0 50 0 5 0 0 5 0 5 0 0 0.685 1.61
"504" "14/09/2019" "5E" "SEP195" "SEP19E04" 0 0 0 0 30 0 5 0 0 5 0 0 0 0 1.225 1.45
"505" "14/09/2019" "5E" "SEP195" "SEP19E05" 0 0 0 0 100 0 5 0 0 50 0 5 0 0 0.4 1.05
"506" "14/09/2019" "5E" "SEP195" "SEP19E06" 0 0 0 0 100 0 0 0 0 40 0 0 0 0 0.33 1
"507" "14/09/2019" "5E" "SEP195" "SEP19E07" 0 0 0 0 90 0 0 0 0 5 0 1 0 0 0.31 1.55
"508" "14/09/2019" "5E" "SEP195" "SEP19E08" 0 0 0 0 75 0 0 0 0 50 0 0 0 0 0.935 1.54
"509" "14/09/2019" "5E" "SEP195" "SEP19E09" 0 5 0 0 10 0 10 10 0 80 0 100 0 0 0.61 1.74
"510" "14/09/2019" "5E" "SEP195" "SEP19E10" 0 0 0 0 0 0 0 5 0 80 0 100 0 0 0.565 1.3
"511" "14/09/2019" "5E" "SEP195" "SEP19E11" 0 0 1 0 5 0 1 1 0 100 0 1 0 0 0.46 1.62
"512" "14/09/2019" "5E" "SEP195" "SEP19E12" 0 0 0 0 20 0 1 5 0 100 0 0 0 0 0.29 1.24
"513" "14/09/2019" "5E" "SEP195" "SEP19E13" 0 1 0 0 20 0 5 1 0 100 0 0 0 0 0.75 0.96
"514" "14/09/2019" "5E" "SEP195" "SEP19E14" 0 0 1 0 25 0 0 0 0 100 0 0 0 0 0.7 1.22
"515" "14/09/2019" "5E" "SEP195" "SEP19E15" 0 0 0 0 50 0 80 5 0 80 0 10 0 0 0.775 1.43
"516" "14/09/2019" "5E" "SEP195" "SEP19E16" 0 0 0 0 75 0 80 0 0 10 0 80 0 0 0.655 1.76
"517" "14/09/2019" "5E" "SEP195" "SEP19E17" 0 0 0 0 100 0 0 0 0 5 0 0 0 0 0.385 1.65
"518" "14/09/2019" "5E" "SEP195" "SEP19E18" 0 0 0 0 100 0 0 0 0 10 0 0 0 0 0.11 1.35
"519" "14/09/2019" "5E" "SEP195" "SEP19E19" 0 0 0 0 100 0 0 1 0 30 0 0 0 0 0.365 1.29
"520" "14/09/2019" "5E" "SEP195" "SEP19E20" 0 0 0 0 100 0 0 0 0 75 0 0 0 0 0.455 1.31
"521" "14/09/2019" "5E" "SEP195" "SEP19E21" 0 0 0 0 100 0 0 1 0 80 0 0 0 0 0.34 1.32
"522" "14/09/2019" "5E" "SEP195" "SEP19E22" 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0.6 1
"523" "14/09/2019" "5E" "SEP195" "SEP19E23" 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0.43 1
"524" "14/09/2019" "5E" "SEP195" "SEP19E24" 0 0 0 0 100 0 0 0 0 80 0 0 0 0 0.5 1.26
"525" "14/09/2019" "5E" "SEP195" "SEP19E25" 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0.5 1.26
"526" "14/09/2019" "6F" "SEP196" "SEP19F01" 0 5 15 0 1 10 5 0 0 100 0 5 0 0 1.195 1.94
"527" "14/09/2019" "6F" "SEP196" "SEP19F02" 0 5 5 0 10 0 0 0 0 100 0 0 0 0 0.44 2.1
"528" "14/09/2019" "6F" "SEP196" "SEP19F03" 0 0 5 0 20 0 0 0 0 100 0 0 0 0 0.34 2.13
"529" "14/09/2019" "6F" "SEP196" "SEP19F04" 0 0 5 0 5 0 0 0 0 100 0 0 0 0 0.61 2.11
"530" "14/09/2019" "6F" "SEP196" "SEP19F05" 0 0 10 0 0 0 0 0 0 100 0 0 0 0 1.32 2.1
"531" "14/09/2019" "6F" "SEP196" "SEP19F06" 0 1 10 0 0 0 1 0 0 100 0 0 0 0 0.545 2
"532" "14/09/2019" "6F" "SEP196" "SEP19F07" 0 0 0 0 0 0 0 0 0 100 0 0 0 0 0.45 2
"533" "14/09/2019" "6F" "SEP196" "SEP19F08" 0 0 0 1 20 0 0 0 0 100 0 0 0 0 0.345 1.76
"534" "14/09/2019" "6F" "SEP196" "SEP19F09" 0 1 1 0 100 0 0 0 0 80 0 1 0 0 0.33 1.8
"535" "14/09/2019" "6F" "SEP196" "SEP19F10" 0 0 0 0 90 0 0 0 0 80 0 0 0 0 0.75 2
"536" "14/09/2019" "6F" "SEP196" "SEP19F11" 0 0 0 0 30 0 20 0 0 0 0 50 0 0 0.465 2
"537" "14/09/2019" "6F" "SEP196" "SEP19F12" 0 0 0 0 10 0 5 0 0 5 0 5 0 0 0.955 2.05
"538" "14/09/2019" "6F" "SEP196" "SEP19F13" 0 1 0 0 0 0 5 0 0 5 0 0 0 0 1.495 2.04
"539" "14/09/2019" "6F" "SEP196" "SEP19F14" 0 0 0 0 20 0 5 0 0 5 0 5 0 0 0.925 2.01
"540" "14/09/2019" "6F" "SEP196" "SEP19F15" 0 1 0 0 5 0 5 0 0 0 0 0 0 0 1.405 1.84
"541" "14/09/2019" "6F" "SEP196" "SEP19F16" 0 0 1 0 0 0 0 0 25 10 0 0 0 0 1.01 1.71
"542" "14/09/2019" "6F" "SEP196" "SEP19F17" 0 0 0 0 100 0 0 0 0 5 0 0 0 0 1.085 1.2
"543" "14/09/2019" "6F" "SEP196" "SEP19F18" 0 0 0 0 100 0 0 0 0 5 0 0 0 0 0.565 1.17
"544" "14/09/2019" "6F" "SEP196" "SEP19F19" 0 0 0 0 100 0 0 0 0 5 0 0 0 0 0.52 1.26
"545" "14/09/2019" "6F" "SEP196" "SEP19F20" 0 0 0 0 100 0 0 0 0 5 0 0 0 0 0.565 1.18
"546" "14/09/2019" "6F" "SEP196" "SEP19F21" 0 0 0 0 100 0 0 0 0 5 0 0 0 0 0.55 1.18
"547" "14/09/2019" "6F" "SEP196" "SEP19F22" 0 0 0 0 100 0 0 0 0 5 0 0 0 0 0.43 1.26
"548" "14/09/2019" "6F" "SEP196" "SEP19F23" 0 0 0 0 100 0 0 0 0 5 0 0 0 0 0.52 1.2
"549" "14/09/2019" "6F" "SEP196" "SEP19F24" 0 0 0 0 100 0 0 0 0 5 0 0 0 0 0.5 1
"550" "14/09/2019" "6F" "SEP196" "SEP19F25" 0 0 0 0 100 0 0 0 0 5 0 0 0 0 0.5 1.26
"551" "12/10/2019" "1A" "OCT191" "OCT19A01" 0 0 0 5 0 0 0 0 0 100 0 0 0 0 0.62 1.5
"552" "12/10/2019" "1A" "OCT191" "OCT19A02" 0 0 0 1 0 0 1 0 0 100 0 0 0 0 0.75 1.68
"553" "12/10/2019" "1A" "OCT191" "OCT19A03" 0 1 0 1 0 1 0 0 0 100 0 0 0 0 0.57 1.68
"554" "12/10/2019" "1A" "OCT191" "OCT19A04" 0 0 0 1 1 0 0 0 0 100 0 0 0 0 0.63 1.68
"555" "12/10/2019" "1A" "OCT191" "OCT19A05" 0 1 0 1 0 0 0 0 0 100 0 0 0 0 0.665 1.61
"556" "12/10/2019" "1A" "OCT191" "OCT19A06" 0 1 0 0 15 0 1 0 0 100 0 0 0 0 0.465 1.57
"557" "12/10/2019" "1A" "OCT191" "OCT19A07" 0 0 0 0 25 0 0 0 0 90 0 0 0 0 0.27 1.57
"558" "12/10/2019" "1A" "OCT191" "OCT19A08" 0 1 0 1 0 0 0 0 0 90 0 0 0 0 1.18 1.61
"559" "12/10/2019" "1A" "OCT191" "OCT19A09" 0 1 0 1 25 0 1 0 0 100 0 0 0 0 0.65 1.61
"560" "12/10/2019" "1A" "OCT191" "OCT19A10" 0 0 0 0 25 0 0 0 0 100 0 0 0 0 0.39 1.57
"561" "12/10/2019" "1A" "OCT191" "OCT19A11" 0 0 0 0 25 0 0 0 0 100 0 0 0 0 0.435 1.61
"562" "12/10/2019" "1A" "OCT191" "OCT19A12" 0 0 0 1 1 0 1 0 0 100 0 0 0 0 1.08 1.65
"563" "12/10/2019" "1A" "OCT191" "OCT19A13" 0 0 0 1 0 0 0 0 0 100 0 0 0 0 0.86 1.64
"564" "12/10/2019" "1A" "OCT191" "OCT19A14" 0 0 0 0 0 0 0 0 0 100 0 0 0 0 0.85 1.65
"565" "12/10/2019" "1A" "OCT191" "OCT19A15" 0 0 0 5 0 0 1 0 0 100 0 0 0 0 0.775 1.66
"566" "12/10/2019" "1A" "OCT191" "OCT19A16" 0 0 0 5 0 0 0 0 0 100 0 0 0 0 0.45 1.6
"567" "12/10/2019" "1A" "OCT191" "OCT19A17" 0 0 0 5 0 0 0 0 0 100 0 0 0 0 0.615 1.66
"568" "12/10/2019" "1A" "OCT191" "OCT19A18" 0 0 0 1 0 0 0 0 0 100 0 0 0 0 0.73 1.64
"569" "12/10/2019" "1A" "OCT191" "OCT19A19" 0 0 0 5 0 1 0 0 0 100 0 0 0 0 0.225 1.5
"570" "12/10/2019" "1A" "OCT191" "OCT19A20" 0 0 0 0 0 5 0 0 0 100 0 0 0 0 0.395 1.49
"571" "12/10/2019" "1A" "OCT191" "OCT19A21" 0 0 0 10 0 1 0 0 0 90 0 0 0 0 0.88 1.64
"572" "12/10/2019" "1A" "OCT191" "OCT19A22" 0 0 1 1 0 10 0 0 0 90 0 0 0 0 0.36 1.64
"573" "12/10/2019" "1A" "OCT191" "OCT19A23" 0 0 5 0 0 10 0 0 0 100 0 0 0 0 0.3 1.55
"574" "12/10/2019" "1A" "OCT191" "OCT19A24" 0 0 5 0 0 10 0 0 0 100 0 0 0 0 0.3 1.55
"575" "12/10/2019" "1A" "OCT191" "OCT19A25" 1 0 45 10 0 0 0 0 0 70 0 0 0 0 0.205 1.59
"576" "12/10/2019" "2B" "OCT192" "OCT19B01" 0 0 0 1 5 0 0 0 0 90 0 15 0 0 0.935 1.53
"577" "12/10/2019" "2B" "OCT192" "OCT19B02" 0 0 0 1 5 1 0 0 0 90 0 0 0 0 1.13 1.5
"578" "12/10/2019" "2B" "OCT192" "OCT19B03" 0 1 0 0 45 0 1 0 0 80 0 0 0 0 0.53 1.55
"579" "12/10/2019" "2B" "OCT192" "OCT19B04" 0 0 0 0 90 0 0 0 0 90 0 0 0 0 0.275 1.51
"580" "12/10/2019" "2B" "OCT192" "OCT19B05" 0 0 0 1 5 0 0 0 0 100 0 0 0 0 0.875 1.53
"581" "12/10/2019" "2B" "OCT192" "OCT19B06" 0 0 0 1 1 0 0 0 0 100 0 0 0 0 0.515 1.5
"582" "12/10/2019" "2B" "OCT192" "OCT19B07" 0 0 0 1 0 1 0 0 0 100 0 1 0 0 0.62 1.5
"583" "12/10/2019" "2B" "OCT192" "OCT19B08" 0 0 0 5 0 0 0 0 0 100 0 0 0 0 0.51 1.52
"584" "12/10/2019" "2B" "OCT192" "OCT19B09" 0 0 0 1 0 0 0 0 0 100 0 0 0 0 0.61 1.55
"585" "12/10/2019" "2B" "OCT192" "OCT19B10" 0 0 0 5 0 0 0 0 0 100 0 0 0 0 0.58 1.55
"586" "12/10/2019" "2B" "OCT192" "OCT19B11" 0 0 0 5 0 0 0 0 0 100 0 0 0 0 0.625 1.57
"587" "12/10/2019" "2B" "OCT192" "OCT19B12" 0 0 0 10 0 5 0 0 0 100 0 0 0 0 0.75 1.59
"588" "12/10/2019" "2B" "OCT192" "OCT19B13" 0 0 0 1 0 0 0 0 0 100 0 0 0 0 0.8 1.6
"589" "12/10/2019" "2B" "OCT192" "OCT19B14" 0 0 0 1 25 1 0 0 0 100 0 0 0 0 0.95 1.63
"590" "12/10/2019" "2B" "OCT192" "OCT19B15" 0 0 0 15 25 10 0 0 0 100 0 0 0 0 0.65 1.65
"591" "12/10/2019" "2B" "OCT192" "OCT19B16" 0 0 0 5 75 0 0 0 0 100 0 0 0 0 0.64 1.66
"592" "12/10/2019" "2B" "OCT192" "OCT19B17" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.27 1.78
"593" "12/10/2019" "2B" "OCT192" "OCT19B18" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.225 1.66
"594" "12/10/2019" "2B" "OCT192" "OCT19B19" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.175 1.88
"595" "12/10/2019" "2B" "OCT192" "OCT19B20" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1.34 1.63
"596" "12/10/2019" "2B" "OCT192" "OCT19B21" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.3 1.7
"597" "12/10/2019" "2B" "OCT192" "OCT19B22" 0 0 0 0 10 0 0 0 0 15 0 0 0 0 0.675 1.68
"598" "12/10/2019" "2B" "OCT192" "OCT19B23" 0 0 0 1 40 0 0 0 0 50 0 0 0 0 0.45 1.55
"599" "12/10/2019" "2B" "OCT192" "OCT19B24" 0 0 0 1 30 0 0 0 0 90 0 0 0 0 0.61 1.51
"600" "12/10/2019" "2B" "OCT192" "OCT19B25" 0 0 0 1 50 0 0 0 0 80 0 0 0 0 0.47 1.48
"601" "12/10/2019" "3C" "OCT193" "OCT19C01" 0 0 0 0 0 0 5 0 0 0 0 5 0 0 0.825 1.45
"602" "12/10/2019" "3C" "OCT193" "OCT19C02" 0 1 0 0 0 0 45 0 0 0 0 45 0 0 0.65 1.44
"603" "12/10/2019" "3C" "OCT193" "OCT19C03" 0 0 0 0 0 0 25 0 0 0 0 25 0 0 0.825 1.48
"604" "12/10/2019" "3C" "OCT193" "OCT19C04" 0 0 0 0 0 0 50 0 0 0 0 25 0 0 0.875 1.45
"605" "12/10/2019" "3C" "OCT193" "OCT19C05" 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0.635 1.43
"606" "12/10/2019" "3C" "OCT193" "OCT19C06" 0 0 0 0 0 0 80 0 0 0 0 50 0 0 0.33 1.45
"607" "12/10/2019" "3C" "OCT193" "OCT19C07" 0 5 0 0 0 0 25 0 0 0 0 25 0 0 0.48 1.45
"608" "12/10/2019" "3C" "OCT193" "OCT19C08" 0 1 0 0 0 0 25 0 0 1 0 0 0 0 0.39 1.49
"609" "12/10/2019" "3C" "OCT193" "OCT19C09" 0 0 0 0 0 0 80 0 0 1 0 0 0 0 0.47 1.55
"610" "12/10/2019" "3C" "OCT193" "OCT19C10" 0 0 0 0 0 0 80 0 0 1 0 0 0 0 0.48 1.55
"611" "12/10/2019" "3C" "OCT193" "OCT19C11" 0 1 0 0 0 0 80 0 0 0 0 0 0 0 0.61 1
"612" "12/10/2019" "3C" "OCT193" "OCT19C12" 0 0 0 0 0 0 80 0 0 35 0 0 0 0 0.5 1.17
"613" "12/10/2019" "3C" "OCT193" "OCT19C13" 0 0 0 0 0 0 50 0 0 0 0 0 0 0 0.29 1.26
"614" "12/10/2019" "3C" "OCT193" "OCT19C14" 0 1 0 0 0 0 25 0 0 1 0 0 0 0 0.43 1.17
"615" "12/10/2019" "3C" "OCT193" "OCT19C15" 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0.4 1
"616" "12/10/2019" "3C" "OCT193" "OCT19C16" 0 5 0 0 0 0 1 0 0 0 0 0 0 0 0.43 1.18
